datetime,temp_c_max,temp_c_min,temp_c_mean,pressure_hpa_mean,pressure_hpa_min,wind_speed_max,wind_speed_mean,humidity_max,humidity_mean,precip_mm_sum,cloud_cover_mean,temp_c_max_ma3,temp_c_max_ma7,pressure_hpa_mean_ma3,pressure_hpa_mean_ma7,wind_speed_max_ma3,wind_speed_max_ma7,humidity_mean_ma3,humidity_mean_ma7,temp_c_max_lag1,precip_mm_sum_lag1,wind_speed_max_lag1,temp_c_max_lag2,precip_mm_sum_lag2,wind_speed_max_lag2,temp_c_max_lag3,precip_mm_sum_lag3,wind_speed_max_lag3,temp_grad,pressure_grad,sin_doy,cos_doy,temp_range,heat_intensity,pressure_deficit,humidity_range,wind_spike,dry_index,pressure_norm,event_heat,event_cold,event_wind,event_rain,event_extreme,target
2013-04-26,24.6492,16.790619,21.816101,985.4528,984.04565,3.0947847,1.8549505,77.8886,62.243313,0.0226449,0.4650468,24.387644449869793,24.312687465122767,987.3600870768229,987.7117571149554,4.243812878926595,3.4904535497937883,56.14250183105469,58.75195911952427,24.88675,0.0,4.6793056,23.626984,9.7313705e-06,4.9573483,23.345581,0.0032989345,4.8118615,-0.23754883,-1.317688,0.9106046300942162,-0.4132786077829042,7.8585815,2.8330994,-2.2589372907366396,15.64529,1.2398342,296.71402,-0.5903207,0,0,0,0,0,0.0
2013-04-27,21.596252,17.141266,19.723684,979.05225,977.6007,4.1270266,3.608429,91.22757,67.60625,0.033417523,0.43608665,23.710734049479168,23.908939906529017,983.7585245768229,986.2150355747768,3.967038949330648,3.6458376135144914,61.233662923177086,59.853142329624724,24.6492,0.0226449,3.0947847,24.88675,0.0,4.6793056,23.626984,9.7313705e-06,4.9573483,-3.052948,-6.4005737,0.9033558023246845,-0.4288919379124835,4.4549866,1.8725681,-7.162789481026834,23.621323,0.5185976,144.31374,-1.7348897,0,0,0,0,0,0.0
2013-04-28,14.895233,11.642761,13.710704,978.36395,977.17755,6.241157,5.0382977,63.155037,52.357784,0.12277097,0.5446875,20.380228678385418,22.530303955078125,980.9563395182291,984.7823486328125,4.487656116485596,4.16913298198155,60.73578135172526,58.52691813877651,21.596252,0.033417523,4.1270266,24.6492,0.0226449,3.0947847,24.88675,0.0,4.6793056,-6.7010193,-0.68829346,0.895839290734909,-0.4443781781046132,3.252472,1.1845293,-6.41839599609375,10.797253,1.2028594,154.95497,-1.8579724,0,0,0,0,0,0.0
2013-04-29,13.602173,10.080566,12.053456,979.66766,979.3153,2.9731853,2.491144,76.53701,69.40337,0.2861607,0.9493211,16.697886149088543,20.943167550223215,979.0279541015625,983.9759521484375,4.447122971216838,4.412095580782209,63.12246831258138,59.62635694231306,14.895233,0.12277097,6.241157,21.596252,0.033417523,4.1270266,24.6492,0.0226449,3.0947847,-1.2930603,1.3037109,0.8880573226294932,-0.45973273945210397,3.5216064,1.5487165,-4.30828857421875,7.1336365,0.48204136,107.749275,-1.6248391,0,0,0,0,0,0.0
2013-04-30,17.858063,9.764038,14.592946,983.5384,981.9174,2.322159,1.370309,90.52986,64.84629,0.005615002,0.5709619,15.451822916666666,20.159236363002233,980.5233357747396,983.2432163783482,3.8455004692077637,4.0564238003322055,62.20248285929362,60.37731443132673,13.602173,0.2861607,2.9731853,14.895233,0.12277097,6.241157,21.596252,0.033417523,4.1270266,4.25589,3.8707275,0.8800122039735357,-0.47495107206704995,8.094025,3.2651167,0.29517473493308444,25.68357,0.95185006,284.535,-0.9326644,0,0,0,0,0,0.0
2013-05-01,21.000153,9.666626,17.091656,986.92773,986.27124,1.4215684,1.3292785,85.96924,60.173798,0.015648043,0.3284005,17.486796061197918,19.78397478376116,983.3779296875,982.8247593470982,2.238970915476481,3.5513123784746443,64.80782063802083,61.497462136404856,17.858063,0.005615002,2.322159,13.602173,0.2861607,2.9731853,14.895233,0.12277097,6.241157,3.1420898,3.3893433,0.8717063187093218,-0.4900286664290592,11.333527,3.9084969,4.102975027901834,25.79544,0.092289925,451.37134,-0.32657224,0,0,0,0,0,0.0
2013-05-02,23.545593,12.289703,19.746756,987.4624,986.93274,1.4931116,1.2566766,82.387665,56.209686,0.012728633,0.23910356,20.80126953125,19.592381068638392,985.9761759440104,982.923601422991,1.7456130186716716,3.096141815185547,60.409924825032554,61.834356035505024,21.000153,0.015648043,1.4215684,17.858063,0.005615002,2.322159,13.602173,0.2861607,2.9731853,2.5454407,0.53466797,0.8631421280499114,-0.5049610547215204,11.25589,3.7988377,4.538800920758945,26.177979,0.23643506,492.89896,-0.23096137,0,0,0,0,0,0.0
2013-05-03,24.31659,14.972412,20.947977,987.75195,987.22107,1.1990441,1.0296729,83.03314,57.228336,0.07166181,0.33889064,22.954111735026043,19.544865199497767,987.3806966145834,983.2520490373884,1.3712413708368938,2.8253217254366194,57.87060674031576,61.11793082101004,23.545593,0.012728633,1.4931116,21.000153,0.015648043,1.4215684,17.858063,0.005615002,2.322159,0.7709961,0.28955078,0.854322169749827,-0.5197438121555155,9.344177,3.3686123,4.49990408761164,25.804806,0.16937125,399.66602,-0.17918307,0,0,0,0,0,0.0
2013-05-04,25.52597,15.08847,21.91625,989.4705,989.01,1.3171617,0.89328814,79.56704,53.801525,0.035422187,0.17393608,24.462717692057293,20.106253487723215,988.2282918294271,984.7403738839286,1.3364391326904297,2.423912457057408,55.74651590983073,59.14582770211356,24.31659,0.07166181,1.1990441,23.545593,0.012728633,1.4931116,21.000153,0.015648043,1.4215684,1.2093811,1.7185669,0.8452490573530633,-0.5343725582809786,10.4375,3.6097202,4.730146135602695,25.765514,0.42387354,482.1966,0.12813602,0,0,0,0,0,0.0
2013-05-05,27.440735,14.702759,22.868418,990.95166,989.67773,1.3454988,0.7677645,82.69486,51.435013,9.7313705e-06,0.09357354,25.761098225911457,21.898468017578125,989.3913777669271,986.5386178152902,1.287234862645467,1.7245327063969202,54.15495808919271,59.014003208705354,25.52597,0.035422187,1.3171617,24.31659,0.07166181,1.1990441,23.545593,0.012728633,1.4931116,1.9147644,1.4811401,0.8359254794186372,-0.548842958284719,12.737976,4.572317,4.413042340959805,31.25985,0.5777343,618.6196,0.39299777,0,0,0,0,0,0.0
2013-05-06,27.773804,16.024597,23.630768,991.40015,990.4677,2.3610818,1.3107759,76.23123,49.613815,0.0,0.87953013,26.913503011067707,23.922986711774552,990.6074422200521,988.2146868024554,1.6745807727177937,1.6370893546513148,51.6167844136556,56.186923435756135,27.440735,9.7313705e-06,1.3454988,25.52597,0.035422187,1.3171617,24.31659,0.07166181,1.1990441,0.33306885,0.44848633,0.8263541987239096,-0.5631507242749186,11.749207,4.143036,3.1854596819196104,26.617416,1.050306,591.9977,0.4731974,0,0,0,0,0,0.0
2013-05-07,29.883057,18.67575,26.003336,989.5577,988.1037,2.1392622,1.2506534,67.255905,44.169453,0.0,0.40005055,28.365865071614582,25.640842982700892,990.6364949544271,989.0745849609375,1.948614279429118,1.6109612328665597,48.40609359741211,53.233089447021484,27.773804,0.0,2.3610818,27.440735,9.7313705e-06,1.3454988,25.52597,0.035422187,1.3171617,2.109253,-1.8424683,0.8165380514459161,-0.5772916165517272,11.207306,3.8797207,0.48309326171875,23.086452,0.8886088,625.71,0.14372191,0,0,0,0,0,0.0
2013-05-08,29.111938,18.585236,25.310028,987.55,986.71423,2.855806,1.5065168,73.67728,47.423527,0.015579924,0.57960564,28.922932942708332,26.799669538225448,989.5026041666666,989.1634783063616,2.452050050099691,1.815852335521153,47.068931579589844,51.4116221836635,29.883057,0.0,2.1392622,27.773804,0.0,2.3610818,27.440735,9.7313705e-06,1.3454988,-0.77111816,-2.0076904,0.8064799463209448,-0.5912614448635781,10.526703,3.8019104,-1.6134905133928896,26.25375,1.3492893,553.4569,-0.21529908,0,0,0,0,0,0.0
2013-05-09,30.049835,18.884796,26.16456,987.9571,987.521,3.9346392,2.2970564,66.33052,41.075344,0.0,0.36777607,29.681610107421875,27.728846958705358,988.3549194335938,989.234148297991,2.976569175720215,2.1646419933864047,44.222774505615234,49.249573298863005,29.111938,0.015579924,2.855806,29.883057,0.0,2.1392622,27.773804,0.0,2.3610818,0.9378967,0.4071045,0.7961828637826158,-0.6050560696488488,11.165039,3.885275,-1.2770560128348052,25.255177,1.6375828,657.89606,-0.14249949,0,0,0,0,0,0.0
2013-05-10,29.44522,18.70523,25.801056,988.8828,987.8511,3.1964428,2.2482214,70.7933,47.21628,0.0,0.6709842,29.535664876302082,28.46150861467634,988.1299641927084,989.3956996372768,3.328962723414103,2.4499846696853638,45.23838424682617,47.81927980695452,30.049835,0.0,3.9346392,29.111938,0.015579924,2.855806,29.883057,0.0,2.1392622,-0.60461426,0.9257202,0.7856498550787147,-0.6186714032625031,10.73999,3.644165,-0.5128871372768344,23.577015,0.94822145,566.8966,0.023040473,0,0,0,0,0,0.0
2013-05-11,28.557037,17.581268,24.87796,988.94745,987.97375,2.5959878,1.8770428,70.95199,44.221695,0.0,0.46427658,29.350697835286457,28.894518171037948,988.5957845052084,989.3209751674107,3.242356618245443,2.63267411504473,44.17110697428385,46.4507326398577,29.44522,0.0,3.1964428,30.049835,0.0,3.9346392,29.111938,0.015579924,2.855806,-0.8881836,0.06463623,0.7748840413670407,-0.6321034111873487,10.975769,3.6790771,-0.37352643694191556,26.730293,0.718945,612.2098,0.03459891,0,0,0,0,0,0.0
2013-05-12,28.182281,17.585327,24.618631,988.85187,988.05475,2.21281,1.6968368,66.22741,47.534626,0.00044764308,0.07505975,28.728179931640625,29.000453404017858,988.89404296875,989.0210048130581,2.6684135595957437,2.756575720650809,46.32420094807943,45.89353452410017,28.557037,0.0,2.5959878,29.44522,0.0,3.1964428,30.049835,0.0,3.9346392,-0.37475586,-0.095581055,0.7638886127905428,-0.6453481132295501,10.596954,3.5636501,-0.16913713727683444,18.692783,0.5159732,555.97314,0.01750683,0,0,0,0,0,0.0
2013-05-13,27.72879,19.041687,24.809753,987.8963,985.6183,2.6990461,2.365685,80.37077,56.253338,4.8656853e-05,0.59540874,28.156036376953125,28.994022914341517,988.5652058919271,988.5204554966518,2.502614657084147,2.804856334413801,49.33655293782552,46.84203774588449,28.182281,0.00044764308,2.21281,28.557037,0.0,2.5959878,29.44522,0.0,3.1964428,-0.4534912,-0.9555664,0.7526668275320085,-0.6584015846980488,8.687103,2.9190369,-0.6241542271205844,24.117435,0.33336115,380.03177,-0.1533703,0,0,0,0,0,0.0
2013-05-14,26.954132,19.228607,23.324575,982.3979,980.0719,4.1588235,2.564512,74.58942,61.43501,0.60475606,0.36242175,27.621734619140625,28.575605119977677,986.3820190429688,987.4976283482143,3.023559888203939,3.093365090233939,55.07432428995768,49.308545793805806,27.72879,4.8656853e-05,2.6990461,28.182281,0.00044764308,2.21281,28.557037,0.0,2.5959878,-0.7746582,-5.498413,0.7412220108485958,-0.6712599575675313,7.725525,3.6295567,-5.099740164620584,13.1544075,1.5943115,297.93478,-1.1366124,0,0,0,0,0,0.0
2013-05-15,19.448486,15.181763,17.917511,976.709,975.12897,6.014905,4.768268,77.09014,66.90439,0.17222579,0.71322554,24.710469563802082,27.195111955915177,982.3343912760416,985.9489135742188,4.290924866994222,3.5446649278913225,61.53091176350912,52.09152603149414,26.954132,0.60475606,4.1588235,27.72879,4.8656853e-05,2.6990461,28.182281,0.00044764308,2.21281,-7.5056458,-5.688904,0.7295575540864875,-0.6839194216246106,4.2667236,1.5309753,-9.23992919921875,10.185753,1.2466369,141.20982,-2.1539185,0,0,0,0,0,0.0
2013-05-16,20.723969,13.035858,17.60207,977.7043,976.85596,7.0917706,4.877063,76.28753,55.046467,0.051634654,0.49744257,22.375528971354168,25.862845284598215,978.9370524088541,984.4842267717634,5.755166371663411,3.9956837041037425,61.128621419270836,54.08740070887974,19.448486,0.17222579,6.014905,26.954132,0.60475606,4.1588235,27.72879,4.8656853e-05,2.6990461,1.2754822,0.9953003,0.717676913675962,-0.6963762255968722,7.6881104,3.1218987,-6.77994210379461,21.241062,2.2147079,345.60773,-1.9759362,0,0,0,0,0,0.0
2013-05-17,17.371582,14.380188,16.298145,976.44037,976.1021,7.351741,6.0125103,84.46509,73.3567,0.26508254,0.682405,19.181345621744793,24.13803972516741,976.9512125651041,982.7067347935268,6.819472153981526,4.589297703334263,65.10251744588216,57.82174573625837,20.723969,0.051634654,7.0917706,19.448486,0.17222579,6.014905,26.954132,0.60475606,4.1588235,-3.3523865,-1.263916,0.705583610107178,-0.7086266782644596,2.991394,1.0734367,-6.266366141183084,11.108391,1.3392305,79.700615,-2.2019532,0,0,0,0,0,0.0
2013-05-18,19.35553,12.1536255,16.743042,985.9599,982.89124,6.2696805,5.252561,81.576775,57.688904,0.056393296,0.34380272,19.150360107421875,22.823538643973215,980.0348510742188,982.2799421037946,6.904397328694661,5.114110946655273,62.03068923950195,59.745632716587615,17.371582,0.26508254,7.351741,20.723969,0.051634654,7.0917706,19.448486,0.17222579,6.014905,1.9839478,9.519531,0.6932812268869777,-0.7206671495538609,7.2019043,2.6124878,3.6799577985491396,23.88787,1.0171194,304.72046,-0.49964318,0,0,0,0,0,0.0
2013-05-19,18.978455,11.671967,16.231964,991.14056,990.04346,4.7887692,3.6652977,81.38448,57.90201,0.10934168,0.49728933,18.568522135416668,21.50870622907366,984.5136108398438,982.6068987165179,6.136730194091797,5.482105118887765,62.982537587483726,61.22668784005301,19.35553,0.056393296,6.2696805,17.371582,0.26508254,7.351741,20.723969,0.051634654,7.0917706,-0.3770752,5.180664,0.6807734094770161,-0.7324940716135789,7.306488,2.7464905,8.53366524832586,23.482471,1.1234715,307.58844,0.4267781,0,0,0,0,0,0.0
2013-05-20,19.168854,11.887146,16.687244,988.4885,987.2497,1.4355279,1.1291474,84.03752,59.74789,0.27591354,0.5248535,19.167612711588543,20.285858154296875,988.5296630859375,982.6915021623884,4.164659221967061,5.301602516855512,58.446268717447914,61.72590964181082,18.978455,0.10934168,4.7887692,19.35553,0.056393296,6.2696805,17.371582,0.26508254,7.351741,0.19039917,-2.6520386,0.6680638642135335,-0.7441039398713607,7.281708,2.4816093,5.79702322823664,24.28963,0.3063805,293.1041,-0.047467086,0,0,0,0,0,0.0
2013-05-21,22.04535,13.640747,19.22467,987.7127,987.35297,1.8063259,1.6636294,78.603294,55.716038,0.0,0.5459098,20.064219156901043,19.584603445870535,989.1139322916666,983.4507620675223,2.676874359448751,4.965531434331622,57.78864669799805,60.90891374860491,19.168854,0.27591354,1.4355279,18.978455,0.10934168,4.7887692,19.35553,0.056393296,6.2696805,2.8764954,-0.7758179,0.6551563572090853,-0.7554933140726803,8.404602,2.8206787,4.261945452008945,22.887257,0.1426965,372.1891,-0.18620108,0,0,0,0,0,0.0
2013-05-22,25.848877,14.398163,21.781057,989.3156,988.16876,2.4286356,1.618488,81.26353,51.822865,0.0052452087,0.33084917,22.354359944661457,20.498944963727677,988.505615234375,985.251708984375,1.8901631434758503,4.453207237379892,55.762264251708984,58.75441033499582,22.04535,0.0,1.8063259,19.168854,0.27591354,1.4355279,18.978455,0.10934168,4.7887692,3.8035278,1.6029053,0.6420547132365637,-0.766658819300159,11.450714,4.0678196,4.06390380859375,29.440662,0.81014764,551.6626,0.10043507,0,0,0,0,0,0.0
2013-05-23,26.995605,16.775665,23.317383,987.80054,986.85474,4.123389,2.3955667,77.80066,55.60306,0.042720713,0.19512212,24.963277180989582,21.394893101283483,988.2762858072916,986.6940307617188,2.7861167589823403,4.029152682849339,54.380654652913414,58.833923884800505,25.848877,0.0052452087,2.4286356,22.04535,0.0,1.8063259,19.168854,0.27591354,1.4355279,1.1467285,-1.5150757,0.6287628145958344,-0.7775971469736269,10.21994,3.6782227,1.10650634765625,22.197598,1.7278221,453.73404,-0.17049514,0,0,0,0,0,0.0
2013-05-24,25.39981,17.109344,22.542633,987.559,987.02423,3.9462337,2.9607732,83.00457,60.927776,0.0044861617,0.16662286,26.081431070963543,22.541782924107142,988.2250569661459,988.2824096679688,3.499419371287028,3.5426516703196933,56.11790084838867,57.05836377825056,26.995605,0.042720713,4.123389,25.848877,0.0052452087,2.4286356,22.04535,0.0,1.8063259,-1.5957947,-0.24151611,0.6152845999633276,-0.7883050558305255,8.290466,2.8571777,-0.723388671875,22.076794,0.9854605,323.92694,-0.21368374,0,0,0,0,0,0.0
2013-05-25,24.644043,17.422333,22.190847,988.78143,987.5081,3.5838892,2.622045,82.711426,62.65156,0.007415305,0.19186236,25.679819742838543,23.297284807477677,988.0469970703125,988.6854858398438,3.8845039208730063,3.158967205456325,59.72746658325195,57.76731491088867,25.39981,0.0044861617,3.9462337,26.995605,0.042720713,4.123389,25.848877,0.0052452087,2.4286356,-0.7557678,1.2224121,0.6016240632249226,-0.7987793728863649,7.22171,2.4531956,0.095947265625,20.059864,0.9618442,269.7196,0.0049115173,0,0,0,0,0,0.0
2013-05-26,24.184418,16.459473,21.483694,986.6533,984.8908,4.3317094,2.853652,88.42933,64.58189,0.013293052,0.22623575,24.742757161458332,24.04099382672991,987.6645914713541,988.044451032366,3.953944126764933,3.0936729397092546,62.72040812174479,58.7215826851981,24.644043,0.007415305,3.5838892,25.39981,0.0044861617,3.9462337,26.995605,0.042720713,4.123389,-0.45962524,-2.1281128,0.5877852522924732,-0.8090169943749473,7.724945,2.7007236,-1.3911307198660552,23.847443,1.4780574,273.603,-0.37564376,0,0,0,0,0,0.0
2013-05-27,22.605042,15.538269,20.171417,984.29865,983.7084,5.4116154,3.9560242,78.098526,54.312317,0.0,0.09069721,23.811167399088543,24.531877790178573,986.5777994791666,987.4458966936384,4.442404667536418,3.66168543270656,60.515254974365234,57.945072174072266,24.184418,0.013293052,4.3317094,24.644043,0.007415305,3.5838892,25.39981,0.0044861617,3.9462337,-1.5793762,-2.3546753,0.5737722679043246,-0.8190148866680801,7.0667725,2.4336243,-3.1472516741071104,23.78621,1.4555912,322.86447,-0.7967136,0,0,0,0,0,0.0
2013-05-28,22.070618,15.489166,19.691519,985.44977,985.03143,4.50601,3.6422317,80.255455,61.861084,0.037407387,0.5275057,22.953358968098957,24.535487583705358,985.4672444661459,987.1226196289062,4.7497782707214355,4.047354596001761,60.25176239013672,58.82293592180525,22.605042,0.0,5.4116154,24.184418,0.013293052,4.3317094,24.644043,0.007415305,3.5838892,-0.5344238,1.151123,0.5595892624101765,-0.8287700871745038,6.5814514,2.379099,-1.6728515625,18.394371,0.86377835,251.00943,-0.59086645,0,0,0,0,0,0.0
2013-05-29,24.14215,13.95047,20.225119,988.4182,987.813,5.370341,4.588293,69.61098,47.02771,0.0,0.068515904,22.93927001953125,24.291669573102677,986.0555419921875,986.9944196428571,5.095988750457764,4.46759819984436,54.400370279947914,58.137913840157644,22.070618,0.037407387,4.50601,22.605042,0.0,5.4116154,24.184418,0.013293052,4.3317094,2.0715332,2.9684448,0.545240438540651,-0.8382797052177744,10.191681,3.9170322,1.4237932477678896,22.583267,0.78204775,539.87665,-0.06004057,0,0,0,0,0,0.0
2013-05-30,25.698486,16.119812,22.06182,988.7275,987.64026,3.0698726,2.3798466,75.84977,47.512745,8.758234e-05,0.04957819,23.970418294270832,24.106366838727677,987.5318196614584,987.1268397739956,4.315407832463582,4.31709589276995,52.133846282958984,56.98215430123465,24.14215,0.0,5.370341,22.070618,0.037407387,4.50601,22.605042,0.0,5.4116154,1.5563354,0.30926514,0.5307300481619334,-0.8475409228928311,9.578674,3.6366673,1.6006382533481656,28.337025,0.69002604,502.75833,-0.0047368854,0,0,0,0,0,0.0
2013-05-31,28.147278,15.665192,23.77416,988.53253,987.1334,3.0975146,2.0867803,72.50337,43.221577,0.0,0.0,25.9959716796875,24.49886213030134,988.5594075520834,987.2659127371652,3.845909357070923,4.195850304194859,45.920677185058594,54.452697208949495,25.698486,8.758234e-05,3.0698726,24.14215,0.0,5.370341,22.070618,0.037407387,4.50601,2.4487915,-0.19494629,0.5160623910158528,-0.8565509959010036,12.482086,4.3731174,1.2666190011160552,29.281796,1.0107343,708.7132,-0.039597742,0,0,0,0,0,0.0
2013-06-01,29.303528,17.785034,24.854696,989.3328,987.71875,3.9522233,2.7757037,48.336964,31.72647,0.0,0.0,27.7164306640625,25.164502825055802,988.8642781575521,987.3446829659598,3.3732035160064697,4.248469454901559,40.820264180501304,50.03482709612165,28.147278,0.0,3.0975146,25.698486,8.758234e-05,3.0698726,24.14215,0.0,5.370341,1.15625,0.80029297,0.5012418134457758,-0.865307254363206,11.518494,4.4488316,1.9881417410714448,16.610493,1.1765196,786.4082,0.10351296,0,0,0,0,0,0.0
2013-06-02,30.65857,17.79956,26.084473,986.78784,985.4533,2.4590666,1.6160265,59.824486,36.137096,0.0,6.9962065e-05,29.369791666666668,26.089381626674108,988.2177327473959,987.3639003208706,3.1696015199025473,3.9809490612574985,37.02838134765625,45.97128568376814,29.303528,0.0,3.9522233,28.147278,0.0,3.0975146,25.698486,8.758234e-05,3.0698726,1.3550415,-2.544983,0.48627270710868997,-0.8738071036110808,12.859009,4.5740967,-0.5760585239955844,23.68739,0.8430401,821.2136,-0.35158822,0,0,0,0,0,0.0
2013-06-03,30.96875,18.504456,26.621542,985.91254,984.1843,2.0039825,1.7602421,56.77931,35.53609,0.0,0.0018545138,30.310282389322918,27.284197126116073,987.3444010416666,987.5944562639509,2.80509082476298,3.4941443715776717,34.466552734375,43.288967677525115,30.65857,0.0,2.4590666,29.303528,0.0,3.9522233,28.147278,0.0,3.0975146,0.31018066,-0.8753052,0.4711595076738638,-0.8820480249558537,12.464294,4.347208,-1.6819196428571104,21.243217,0.24374044,803.4972,-0.50811285,0,0,0,0,0,0.0
2013-06-04,30.429352,19.079407,26.469492,983.63916,981.67505,2.818673,1.9134318,56.43959,37.43575,0.0,0.48770598,30.685557047526043,28.478302001953125,985.4465128580729,987.3357979910714,2.4272406895955405,3.253096205847604,36.36964543660482,39.79963411603655,30.96875,0.0,2.0039825,30.65857,0.0,2.4590666,29.303528,0.0,3.9522233,-0.5393982,-2.2733765,0.4559066935084588,-0.8900275764346767,11.349945,3.9598598,-3.696637834821445,19.003841,0.90524113,710.1008,-0.91464454,0,0,0,0,0,0.0
2013-06-05,27.374664,19.568207,24.088959,984.6175,984.06104,4.4620037,3.2778263,69.06844,56.490314,0.020533193,0.28137684,29.590922037760418,28.940089634486608,984.7230631510416,986.7928379603794,3.094886382420858,3.123333760670253,43.15405146280924,41.15143476213728,30.429352,0.0,2.818673,30.96875,0.0,2.0039825,30.65857,0.0,2.4590666,-3.0546875,0.9783325,0.440518784350495,-0.8977433935342337,7.8064575,3.2857056,-2.1753452845981656,12.578129,1.1841774,339.65652,-0.7396963,0,0,0,0,0,0.0
2013-06-06,23.80896,18.415314,21.69044,988.7752,988.10864,5.1510544,3.7854435,81.873825,61.361572,0.0012164213,0.4974853,27.204325358072918,28.670157296316965,985.6772867838541,986.7996564592634,4.14391032854716,3.420645441327776,51.76254526774088,43.12983867100307,27.374664,0.020533193,4.4620037,30.429352,0.0,2.818673,30.96875,0.0,2.0039825,-3.5657043,4.157715,0.42500033996955416,-0.9051931898913974,5.3936462,2.1185207,1.9755510602678896,20.512253,1.3656108,208.40201,0.00379824,0,0,0,0,0,0.0
2013-06-07,22.886017,16.990723,20.765024,988.9395,988.27234,5.912277,4.158716,80.8806,57.549774,0.019754682,0.48884428,24.68988037109375,27.918548583984375,987.4440714518229,986.8577968052456,5.175111770629883,3.822754383087158,58.467220306396484,45.176724025181365,23.80896,0.0012164213,5.1510544,27.374664,0.020533193,4.4620037,30.429352,0.0,2.818673,-0.9229431,0.16430664,0.4093559588156213,-0.9123747579707273,5.895294,2.1209927,2.0817173549106656,23.330826,1.753561,250.25658,0.03318003,0,0,0,0,0,0.0
2013-06-08,22.386627,15.469086,19.699066,989.4157,988.4492,4.455972,3.7768757,82.41254,61.195385,0.04832599,0.6448738,23.027201334635418,26.930419921875,989.0434773763021,986.8696376255581,5.173101266225179,3.894718510763986,60.035577138264976,49.38656888689314,22.886017,0.019754682,5.912277,23.80896,0.0012164213,5.1510544,27.374664,0.020533193,4.4620037,-0.49938965,0.4761963,0.39359027665646673,-0.9192859697186104,6.9175415,2.687561,2.5460728236606656,21.217152,0.67909646,268.43253,0.11833482,0,0,0,0,0,0.0
2013-06-09,22.620636,15.942017,20.35141,989.0703,988.74194,4.30695,3.505739,84.788124,63.4286,0.0063059283,0.652924,22.631093343098957,25.78214372907366,989.141845703125,987.1957048688616,4.891733169555664,4.158701862607684,60.724586486816406,53.28535515921457,22.386627,0.04832599,4.455972,22.886017,0.019754682,5.912277,23.80896,0.0012164213,5.1510544,0.23400879,-0.34539795,0.3777079652039649,-0.9259247771938498,6.6786194,2.269226,1.8746076311383604,21.359524,0.8012111,244.24646,0.056569763,0,0,0,0,0,0.0
2013-06-10,25.965607,17.018585,22.790018,990.3352,989.4037,3.7262263,2.6421833,82.199265,59.376766,0.0,0.6891456,23.657623291015625,25.067408970424108,989.6070760091146,987.8275146484375,4.163049538930257,4.404736689158848,61.33358383178711,56.691165924072266,22.620636,0.0063059283,4.30695,22.386627,0.04832599,4.455972,22.886017,0.019754682,5.912277,3.3449707,1.2648926,0.36171373072976765,-0.9322892131745133,8.9470215,3.1755886,2.5076904296875,22.822498,1.084043,363.45694,0.2827615,0,0,0,0,0,0.0
2013-06-11,30.078217,17.904938,25.7163,991.3355,990.1741,2.7865007,1.8923259,78.88646,50.620987,0.0,0.2079584,26.221486409505207,25.017246791294642,990.2470092773438,988.9269932338169,3.6065590381622314,4.40014066014971,57.80878448486328,58.57477133614676,25.965607,0.0,3.7262263,22.620636,0.0063059283,4.30695,22.386627,0.04832599,4.455972,4.11261,1.0003052,0.3456123126707335,-0.9383773917408641,12.173279,4.3619175,2.4085170200893344,28.265472,0.8941748,601.1045,0.46163896,0,0,0,0,0,0.0
2013-06-12,32.804657,20.628784,28.354868,990.8552,989.2514,2.6415477,1.3721962,72.109535,49.734253,0.0,0.009666391,29.616160074869793,25.792960030691965,990.8419799804688,989.818097795759,3.0514249006907144,4.140075513294765,53.24400202433268,57.609619685581755,30.078217,0.0,2.7865007,25.965607,0.0,3.7262263,22.620636,0.0063059283,4.30695,2.7264404,-0.48028564,0.3294084822245304,-0.9441875088341993,12.175873,4.449789,1.0371268136160552,22.375282,1.2693515,612.02936,0.3757529,0,0,0,0,0,0.0
2013-06-13,34.4104,22.100739,30.137106,987.8127,985.8873,2.9779582,1.6191621,70.78959,45.639156,0.0,0.009024276,32.43109130859375,27.307451520647323,990.0011393229166,989.6805943080357,2.802002191543579,3.8296332018715993,48.664798736572266,55.363560267857146,32.804657,0.0,2.6415477,30.078217,0.0,2.7865007,25.965607,0.0,3.7262263,1.6057434,-3.0425415,0.3131070409358269,-0.9497178427914316,12.309662,4.2732944,-1.8679112025669156,25.150433,1.3587961,669.1636,-0.16832316,0,0,0,0,0,0.0
2013-06-14,34.61609,22.303284,30.450998,986.5022,985.3308,3.088523,1.5900759,63.21668,40.77696,0.0,0.072107434,33.94371541341146,28.98317609514509,988.3900349934896,989.3324061802456,2.902676264444987,3.4262397289276123,45.38345591227213,52.9674437386649,34.4104,0.0,2.9779582,32.804657,0.0,2.6415477,30.078217,0.0,2.7865007,0.20568848,-1.3104858,0.29671281927349075,-0.9549667548552551,12.312805,4.1650906,-2.8302089146205844,22.43972,1.4984471,729.2018,-0.402668,0,0,0,0,0,0.0
2013-06-15,34.356995,21.750488,30.114187,986.0528,984.5206,3.2919934,1.9229649,61.222424,37.675625,0.0,0.00049617013,34.461161295572914,30.693228585379465,986.7892252604166,988.8519897460938,3.1194914976755777,3.2599570410592213,41.363913218180336,49.60747800554548,34.61609,0.0,3.088523,34.4104,0.0,2.9779582,32.804657,0.0,2.6415477,-0.25909424,-0.44940186,0.28023067519921585,-0.9599326896597447,12.606506,4.2428074,-2.7991943359375,23.546799,1.3690284,785.6926,-0.48303136,0,0,0,0,0,0.0
