datetime,temp_c,dewpoint_c,pressure_hpa,wind_u,wind_v,precip_mm,cloud_cover,season_sin,season_cos,event_heat,event_cold,event_wind,event_rain,event_extreme,target
2017-07-05,30.672058,15.922435,985.93646,1.0476351,2.0757282,0.007181751,0.42110267,-0.05802556932878035,-0.9983150972033183,0,0,0,0,0,1.0
2017-07-06,27.158447,15.441396,986.67847,1.6923479,1.4226834,1.0821576,0.5030108,-0.07518957641475855,-0.9971692572470178,0,0,0,1,1,0.0
2017-07-07,29.249664,12.283977,987.2675,2.8932514,-0.25791702,0.0051576262,0.06693398,-0.09233133369539122,-0.9957283388645872,0,0,0,0,0,0.0
2017-07-08,30.20227,15.406779,988.0569,2.6758277,0.2009455,0.0077072456,0.16061276,-0.10944576864891556,-0.993992768446958,0,0,0,0,0,0.0
2017-07-09,32.98941,16.140127,986.45197,1.8459272,0.20502643,9.7313705e-06,0.0016545925,-0.12652781683868314,-0.9919630595773397,0,0,0,0,0,0.0
2017-07-10,34.417603,12.61441,983.6577,1.6409394,-0.7124105,0.0,2.9271963e-05,-0.1435724234118113,-0.9896398128792412,0,0,0,0,0,0.0
2017-07-11,37.94229,12.554637,985.2399,0.44343543,0.094620995,0.0,0.0,-0.16057454459499376,-0.9870237158387383,0,0,0,0,0,1.0
2017-07-12,41.045624,12.163564,987.50635,0.3173417,0.16053742,0.0,0.0055047893,-0.17752914918703497,-0.984115542601034,1,0,0,0,1,1.0
2017-07-13,41.528137,13.040965,987.1097,0.4226887,1.1786588,0.0,0.061358392,-0.19443122004766195,-0.9809161537413774,1,0,0,0,1,1.0
2017-07-14,38.46524,14.793457,986.3494,1.4947448,1.5118159,0.0,0.025662584,-0.2112757555821793,-0.9774264960104055,1,0,0,0,1,0.0
2017-07-15,36.855743,14.866099,987.00226,1.3311112,1.5005617,0.0,0.00955221,-0.2280577712215198,-0.9736476020539838,0,0,0,0,0,0.0
2017-07-16,37.680878,15.2659,987.75287,0.1366349,0.8772914,3.8925482e-05,0.028699188,-0.24477230089725957,-0.9695805901076308,0,0,0,0,0,0.0
2017-07-17,36.155914,13.593567,985.6778,-0.9943843,1.5009613,0.004379117,0.35539567,-0.2614143985111562,-0.965226663665613,0,0,0,0,0,0.0
2017-07-18,35.917206,13.979054,983.7976,0.5869381,1.4296376,0.0,0.123335235,-0.2779791393987801,-0.9605871111248129,0,0,0,0,0,0.0
2017-07-19,32.328125,14.667053,985.79645,2.997776,0.509249,0.0,0.069903314,-0.2944616217868012,-0.9556633054034704,0,0,0,0,0,0.0
2017-07-20,30.989288,12.923747,984.77594,2.7079391,0.003335635,0.0,0.019948946,-0.3108569682435036,-0.9504567035349151,0,0,0,0,0,0.0
2017-07-21,30.063507,10.251617,984.6131,2.695154,0.5144019,0.0,0.0,-0.3271603271220951,-0.9449688462364056,0,0,0,0,0,0.0
2017-07-22,33.4068,11.611908,985.6977,1.28657,-0.16557695,0.0,0.10336822,-0.34336687399638804,-0.939201357453208,0,0,0,0,0,0.0
2017-07-23,34.971466,11.687134,988.5374,1.4927622,-0.46399352,0.0,0.0,-0.3594718130884232,-0.9331559438780432,0,0,0,0,0,0.0
2017-07-24,36.56662,11.904327,988.0102,1.6399525,-1.5522162,0.0,0.0,-0.3754703786876202,-0.9268343944460494,0,0,0,0,0,0.0
2017-07-25,35.69876,12.809845,984.4363,1.3912582,0.32754734,0.0,0.00017833062,-0.3913578365610259,-0.9202385798054075,0,0,0,0,0,0.0
2017-07-26,34.89566,14.904449,985.3584,1.1393484,1.2734917,0.0005546881,0.030741788,-0.4071294853542516,-0.9133704517637858,0,0,0,0,0,0.0
2017-07-27,36.202576,15.365173,985.61285,1.31823,1.0677818,9.7313705e-06,0.0006238457,-0.4227806579826773,-0.9062320427107697,0,0,0,0,0,0.0
2017-07-28,37.674713,11.831512,986.3886,1.7148052,-0.04428796,0.0,0.0,-0.4383067230125192,-0.898825465016444,0,0,0,0,0,0.0
2017-07-29,36.99347,12.794495,986.8425,1.520836,0.25853777,0.0,0.030175447,-0.45370308603134424,-0.8911529104063088,0,0,0,0,0,0.0
2017-07-30,36.121735,14.495006,983.52423,1.4564586,0.9034524,0.0,0.0061412994,-0.46896519100763184,-0.8832166493127127,0,0,0,0,0,0.0
2017-07-31,33.934235,11.542491,981.95294,2.449072,0.4480877,0.0,0.031516977,-0.48408852163897587,-0.8750190302029955,0,0,0,0,0,0.0
2017-08-01,32.5177,11.95224,985.326,1.7919693,-0.5776157,0.0,0.585465,-0.4990686026885319,-0.8665624788845385,0,0,0,0,0,0.0
2017-08-02,35.66638,10.22112,987.4587,1.0432993,-1.0502821,0.0,0.21991031,-0.5139010013093103,-0.8578494977869301,0,0,0,0,0,1.0
2017-08-03,38.33493,10.086284,987.64813,0.6772706,-1.0611031,0.0,0.039047137,-0.5285813283559292,-0.8488826652214553,1,0,0,0,1,1.0
2017-08-04,39.84326,13.50822,985.66766,0.6210407,-0.74073476,0.0,0.034022324,-0.5431052396834317,-0.8396646346181327,1,0,0,0,1,1.0
2017-08-05,38.8927,14.692973,985.00165,1.642733,0.9214733,0.0,0.00815629,-0.5574684374327892,-0.8301981337405212,1,0,0,0,1,0.0
2017-08-06,37.566254,10.156891,985.4641,1.6290766,0.15009116,0.0,0.38296446,-0.5716666713027052,-0.8204859638785327,0,0,0,0,0,0.0
2017-08-07,37.191193,11.009175,985.1219,1.7759546,0.44679415,0.0010704508,0.10871295,-0.5856957398073508,-0.8105309990194823,0,0,0,0,0,0.0
2017-08-08,34.42456,6.0970054,985.5817,2.0402224,-2.6498387,0.0,0.19812594,-0.5995514915196489,-0.8003361849976323,0,0,0,0,0,0.0
2017-08-09,31.537598,8.249908,986.23004,2.6206274,-0.33784807,0.0,0.0017955547,-0.6132298262997502,-0.7899045386224707,0,0,0,0,0,0.0
2017-08-10,33.47354,11.414337,989.0733,-1.9019095,-0.6078267,0.020533193,0.06829461,-0.6267266965083301,-0.7792391467859886,0,0,0,0,0,0.0
2017-08-11,34.788177,13.190511,988.7331,-2.144367,0.11165863,0.00019462741,0.013394519,-0.6400381082043503,-0.7683431655492202,0,0,0,0,0,0.0
2017-08-12,34.879395,11.689606,988.5039,-2.0707815,1.2801849,0.0,0.0033110536,-0.65316012232693,-0.7572198192083127,0,0,0,0,0,0.0
2017-08-13,34.655,12.191203,985.78046,-1.920207,1.459885,0.0,0.052544627,-0.666088855860977,-0.7458723993404063,0,0,0,0,0,0.0
2017-08-14,34.363007,14.34671,985.1917,-0.732569,1.1379987,0.0,0.0031134158,-0.6788204829862355,-0.734304263829602,0,0,0,0,0,0.0
2017-08-15,35.578186,15.066467,987.9487,1.3671356,0.04364398,9.7313705e-06,0.065075725,-0.6913512362094071,-0.722518835873311,0,0,0,0,0,0.0
2017-08-16,36.46042,10.333527,989.1704,1.3119158,-0.85871917,0.00076877826,0.006959046,-0.7036774074790128,-0.7105196029692745,0,0,0,0,0,0.0
2017-08-17,36.75537,13.442688,988.0324,0.59477705,0.8441891,0.0,0.0064556096,-0.7157953492826642,-0.6983101158835584,0,0,0,0,0,0.0
2017-08-18,36.85968,16.251272,986.85284,0.82592684,0.56252307,0.0,0.004171774,-0.7277014757264236,-0.6858939875998223,0,0,0,0,0,0.0
2017-08-19,37.41342,15.215108,985.9599,0.37077403,0.8416627,0.0,0.4040347,-0.7393922635959241,-0.673274892250183,0,0,0,0,0,0.0
2017-08-20,36.34503,16.781168,987.2793,-1.6941456,1.8201933,1.9462741e-05,0.025648467,-0.7508642533989489,-0.6604565640279754,0,0,0,0,0,0.0
2017-08-21,35.51425,16.3827,987.13495,-1.4569869,1.9735818,9.7313705e-06,0.002218441,-0.7621140503891487,-0.6474427960827475,0,0,0,0,0,0.0
2017-08-22,35.635773,15.14272,987.2173,-0.0021983783,0.88887864,0.0,0.016031072,-0.7731383255706026,-0.6342374393978054,0,0,0,0,0,0.0
2017-08-23,35.987152,14.537903,986.37897,0.9113178,0.98609,0.0,0.13981971,-0.7839338166829201,-0.620844401650647,0,0,0,0,0,0.0
2017-08-24,35.578064,13.182576,986.6485,1.0885348,1.1060017,0.0,0.31764814,-0.7944973291665992,-0.6072676460566135,0,0,0,0,0,0.0
2017-08-25,35.607635,12.514302,986.00934,0.7905161,1.0533733,0.0,0.64241785,-0.8048257371083452,-0.593511190196115,0,0,0,0,0,0.0
2017-08-26,35.46759,13.154317,984.5415,-1.0784873,0.8568898,0.0020435879,0.7695472,-0.8149159841660791,-0.5795791048257612,0,0,0,0,0,0.0
2017-08-27,30.32315,17.337402,984.5225,0.62194264,2.7248316,0.3352165,0.47857356,-0.8247650844733614,-0.5654755126737576,0,0,0,0,0,0.0
2017-08-28,27.686615,15.338511,985.7719,1.770937,1.4909328,0.48824233,0.5438402,-0.8343701235229538,-0.5512045872199277,0,0,0,0,0,0.0
2017-08-29,26.803894,15.030853,985.42114,0.9260923,1.2168603,0.4354788,0.32437548,-0.8437282590292712,-0.5367705514607103,0,0,0,0,0,0.0
2017-08-30,29.728424,13.862386,986.7246,-0.20197551,-0.28456387,0.06881052,0.27152756,-0.8528367217694595,-0.522177676659508,0,0,0,0,0,0.0
2017-08-31,33.563446,13.814342,986.23663,-0.91846615,-0.54232705,0.010305522,0.05869672,-0.8616928164028522,-0.5074302810827518,0,0,0,0,0,0.0
2017-09-01,33.997314,14.37209,986.37506,-0.7216277,0.29889944,0.0,0.10216123,-0.8702939222685674,-0.49253272872205434,0,0,0,0,0,0.0
2017-09-02,33.480316,15.79482,988.92035,-2.1259158,1.1207837,0.00025301563,0.12688191,-0.8786374941610001,-0.4774894280028391,0,0,0,0,0,0.0
2017-09-03,33.465332,15.065002,987.11066,0.950774,0.6683914,0.0,0.7112741,-0.886721063082993,-0.46230483047981086,0,0,0,0,0,0.0
2017-09-04,33.094696,11.104024,987.0471,2.1870854,-1.4839944,0.0,0.00019743004,-0.8945422369764496,-0.4469834295196741,0,0,0,0,0,0.0
2017-09-05,33.40619,15.017314,990.7414,0.07740847,0.6872335,5.8388225e-05,0.008288947,-0.9020987014301837,-0.43152975897147144,0,0,0,0,0,0.0
2017-09-06,35.607452,14.222829,989.41486,0.0684638,0.5496112,0.0,0.10950891,-0.9093882203647925,-0.4159483918249421,0,0,0,0,0,0.0
2017-09-07,34.733215,12.522868,986.42017,0.6309152,0.97137284,0.0,0.0017444845,-0.9164086366943458,-0.4002439388573056,0,0,0,0,0,0.0
2017-09-08,33.796906,11.154796,984.7573,1.4483887,0.8071731,2.9194112e-05,0.020935059,-0.9231578729647039,-0.38442104726885545,0,0,0,0,0,0.0
2017-09-09,28.032593,9.807088,982.84735,4.0776134,-1.632897,3.8925482e-05,0.40573576,-0.9296339319682695,-0.3684843993077793,0,0,0,0,0,0.0
2017-09-10,29.608551,6.378947,985.8989,1.0139712,-2.1294274,0.0,0.081159525,-0.9358348973349941,-0.35243871088460327,0,0,0,0,0,0.0
2017-09-11,34.019653,6.8608193,985.608,0.22836812,-1.0880593,0.0,0.1441202,-0.9417589340994617,-0.33628873017668287,0,0,0,0,0,0.0
2017-09-12,34.61725,7.648712,987.18475,0.11989889,-2.708957,0.0,0.0032925766,-0.9474042892438845,-0.32003923622313857,0,0,0,0,0,0.0
2017-09-13,33.74115,10.570404,990.9202,-0.36469755,1.1103352,2.9194112e-05,0.014738537,-0.9527692922168511,-0.30369503751065885,0,0,0,0,0,0.0
2017-09-14,31.731262,11.45049,989.1501,2.1868343,0.3700924,0.0,0.43874273,-0.9578523554276669,-0.28726097055059635,0,0,0,0,0,0.0
2017-09-15,28.096466,6.019613,984.4516,3.5194938,-0.9202092,0.0,0.06283175,-0.9626519747161487,-0.2707418984477642,0,0,0,0,0,0.0
2017-09-16,26.65274,5.0523887,985.5796,2.4261477,0.08987561,0.0,0.0010527527,-0.9671667297977312,-0.2541427094613622,0,0,0,0,0,0.0
2017-09-17,27.607086,7.383433,989.2338,1.1913452,0.6080811,0.0,0.1400597,-0.97139528468375,-0.23746831555846842,0,0,0,0,0,0.0
2017-09-18,28.215607,8.448262,991.2856,2.5058744,-1.0624593,0.0,0.00092590746,-0.9753363880767837,-0.2207236509605022,0,0,0,0,0,0.0
2017-09-19,29.80719,9.516002,991.62256,0.65463686,-0.8218234,0.0,0.0,-0.9789888737409319,-0.20391367068311472,0,0,0,0,0,0.0
2017-09-20,29.974548,10.718262,989.2231,0.19784372,0.94550544,0.0,0.3381902,-0.9823516608469237,-0.18704334906991657,0,0,0,0,0,0.0
2017-09-21,30.357208,9.955495,986.99805,0.642901,0.54869705,0.017886259,0.46562228,-0.9854237542919524,-0.17011767832049052,0,0,0,0,0,0.0
2017-09-22,29.597961,11.354421,987.70905,0.20872228,0.7646964,0.0,0.2597395,-0.9882042449941422,-0.15314166701312007,0,0,0,0,0,0.0
2017-09-23,30.127838,13.275299,989.2653,-0.9823937,0.614858,0.00048656852,0.13249654,-0.9906923101615609,-0.13612033862266704,0,0,0,0,0,0.0
2017-09-24,30.564209,13.105652,991.25,0.113699876,0.3546125,4.8656853e-05,0.007807933,-0.9928872135356962,-0.11905873003404988,0,0,0,0,0,0.0
2017-09-25,31.526459,9.855499,990.9277,1.8073658,-0.58108354,1.9462741e-05,0.26613134,-0.994788305609327,-0.10196189005174576,0,0,0,0,0,0.0
2017-09-26,30.046356,6.2546897,989.39386,1.0089697,-0.2673638,0.0,0.21814857,-0.9963950238187231,-0.08483487790576538,0,0,0,0,0,0.0
2017-09-27,26.817474,13.75707,990.87573,-1.0778514,0.3774116,0.27498904,0.9228387,-0.9977068927101168,-0.06768276175455162,0,0,0,0,0,0.0
2017-09-28,30.066925,13.020671,992.03516,-1.7424055,0.7476213,0.010811552,0.32958236,-0.9987235240803972,-0.050510617185222886,0,0,0,0,0,0.0
2017-09-29,30.199768,12.447917,991.6331,-0.4928271,0.37247983,0.000525494,0.13229328,-0.9994446170919858,-0.033323525711631344,0,0,0,0,0,0.0
2017-09-30,30.008362,12.670064,990.2095,0.7702062,0.061522294,0.0,0.7880955,-0.9998699583618592,-0.016126573270657762,0,0,0,0,0,0.0
2017-10-01,31.790192,12.09906,989.7817,-0.83081084,-0.043771863,0.0,0.9534304,-0.9999994220246925,0.001075151282798226,0,0,0,0,0,0.0
2017-10-02,32.272278,12.878499,991.48004,-2.5074198,0.23243757,0.0,0.110597156,-0.999832969770105,0.018276557681691223,0,0,0,0,0,0.0
2017-10-03,31.696259,13.277904,990.9295,-1.850545,0.638443,9.7313705e-06,0.03810026,-0.9993706508539969,0.03547255575312556,0,0,0,0,0,0.0
2017-10-04,31.725128,13.929077,991.7768,-2.0499043,1.7324082,1.9462741e-05,0.07494307,-0.9986126020839734,0.052658056924614005,0,0,0,0,0,0.0
2017-10-05,31.239105,12.523295,991.29144,-2.296707,0.32653227,7.785097e-05,0.016238466,-0.9975590477788613,0.06982797572987089,0,0,0,0,0,0.0
2017-10-06,32.36566,10.501912,989.16235,0.84966636,0.19469021,0.0,0.019437414,-0.9962102997023297,0.0869772313136861,0,0,0,0,0,0.0
2017-10-07,31.401672,11.4825945,988.5615,-0.61257386,1.6075073,0.0,0.059908286,-0.9945667569706337,0.1041007489354256,0,0,0,0,0,0.0
2017-10-08,30.48349,11.352529,990.04834,-0.4479476,0.3365575,4.8656853e-05,0.033410102,-0.9926289059345095,0.121193461470736,0,0,0,0,0,0.0
2017-10-09,30.213776,10.092488,989.8738,0.6201224,0.47040415,0.0,0.0028431173,-0.9903973200352558,0.1382503109109819,0,0,0,0,0,0.0
2017-10-10,30.114868,8.792877,990.105,-0.21720357,0.9691828,0.0,0.0050306255,-0.9878726596350429,0.15526624985999563,0,0,0,0,0,0.0
2017-10-11,31.24469,8.806743,991.7834,-1.2139741,0.86323714,0.0037173836,0.09296879,-0.9850556718215013,0.172236243027682,0,0,0,0,0,0.0
2017-10-12,31.590454,8.650868,994.2707,-1.1699991,1.7666379,7.7850964e-05,0.25526917,-0.981947190186646,0.18915526872004093,0,0,0,0,0,0.0
2017-10-13,32.17047,7.7590737,994.6652,0.07681235,1.0444974,0.0033865168,0.18118142,-0.9785481345802031,0.20601832032517084,0,0,0,0,0,0.0
2017-10-14,32.57498,7.9948936,994.0722,-0.8674204,0.46764994,0.0028415602,0.6844509,-0.9748595108374125,0.22282040779479959,0,0,0,0,0,0.0
2017-10-15,32.965454,8.011841,992.7605,-2.9816542,2.3482344,0.00022382152,0.009597882,-0.9708824104813836,0.23955655912092708,0,0,0,0,0,0.0
2017-10-16,29.4104,10.614055,992.9934,-1.9542567,2.6048489,0.0009050175,0.38630083,-0.9666180104000972,0.2562218218071163,0,0,0,0,0,1.0
2017-10-17,26.371857,14.778514,991.0341,0.15207885,2.816931,1.223749,0.63935614,-0.9620675724981452,0.27281126433401914,0,0,0,1,1,1.0
2017-10-18,21.553528,14.873535,985.7912,2.9961338,1.6104027,2.250321,0.8282897,-0.957232443323312,0.28931997761869527,0,0,0,1,1,0.0
2017-10-19,22.46991,14.220673,985.85156,2.3606787,-1.2226511,0.30990523,0.7097351,-0.9521140536681102,0.3057430764672831,0,0,0,0,0,0.0
2017-10-20,24.749573,15.615306,992.1451,0.76870376,-1.0061842,0.032609824,0.40734592,-0.9467139181463862,0.3220757010206104,0,0,0,0,0,0.0
2017-10-21,26.501831,16.097046,994.3261,0.280417,-2.0469577,0.021331163,0.42031217,-0.9410336347451197,0.3383130181923076,0,0,0,0,0,0.0
2017-10-22,26.120514,12.044312,994.3718,-0.571611,-1.6381536,0.0,0.5359063,-0.9350748843515574,0.3544502230989869,0,0,0,0,0,0.0
2017-10-23,26.656036,13.668854,993.74725,-2.4185908,-0.21756469,0.0006130764,0.06762322,-0.9288394302558068,0.3704825404820963,0,0,0,0,0,0.0
2017-10-24,26.677826,12.011861,992.95306,-2.6272855,0.9423663,9.7313705e-06,0.020294812,-0.9223291176290545,0.3864052261209853,0,0,0,0,0,0.0
2017-10-25,27.15915,9.872314,993.68604,-1.8619868,1.1157845,0.0,0.003343232,-0.9155458729775467,0.40221356823680365,0,0,0,0,0,0.0
2017-10-26,28.27304,8.812581,995.4116,-2.6212418,-0.36506975,0.0,0.0,-0.9084917035725082,0.41790288888678667,0,0,0,0,0,0.0
2017-10-27,28.792175,8.450134,995.86005,-1.5027748,-0.5048281,0.0,0.026608838,-0.9011686968561569,0.4334685453485363,0,0,0,0,0,0.0
2017-10-28,28.442352,8.367879,992.5051,-1.3325391,0.087957166,0.0,0.0564378,-0.8935790198239952,0.4489059314938798,0,0,0,0,0,0.0
2017-10-29,26.10611,10.421346,990.666,-0.8325367,-0.1905035,9.731371e-05,0.05136669,-0.8857249183835637,0.4642104791518923,0,0,0,0,0,0.0
2017-10-30,24.87201,10.373006,986.6844,-0.3384657,0.29229912,0.0,0.034865815,-0.8776087166898392,0.4793776594606945,0,0,0,0,0,0.0
2017-10-31,25.321564,11.039144,988.90576,-1.9083704,0.98709375,0.0012261528,0.043883447,-0.8692328164574792,0.49440298420761813,0,0,0,0,0,0.0
2017-11-01,25.242554,11.972829,989.7957,-2.0898094,1.725656,0.002121439,0.124993145,-0.8605996962501181,0.5092820071573356,0,0,0,0,0,0.0
2017-11-02,23.208984,14.057576,988.2962,-0.13806266,2.3475935,0.14444274,0.94782037,-0.8517119107469189,0.5240103253675756,0,0,0,0,0,1.0
2017-11-03,21.141632,14.510152,985.26373,0.8286132,1.7474232,1.1628209,0.94432116,-0.8425720899866032,0.5385835804920232,0,0,0,1,1,0.0
2017-11-04,21.14737,13.635925,985.66376,3.2706385,1.592095,0.34853876,0.54394597,-0.8331829385891785,0.5529974600700271,0,0,0,0,0,0.0
2017-11-05,21.319183,11.288289,992.2491,0.55996764,-1.9885756,0.0040385188,0.26331604,-0.8235472349556007,0.5672476988027229,0,0,0,0,0,0.0
2017-11-06,21.186188,6.43453,991.58405,-2.8664303,-2.3960981,9.7313705e-06,0.01268078,-0.8136678304455991,0.5813300798152042,0,0,0,0,0,0.0
2017-11-07,20.500092,4.560974,990.3554,-1.4494333,-2.0760977,0.0,0.03438127,-0.8035476485339116,0.5952404359043674,0,0,0,0,0,0.0
2017-11-08,20.931885,6.037679,991.816,-0.051343244,-1.5796194,2.9194112e-05,0.027087152,-0.7931896839451843,0.6089746507720486,0,0,0,0,0,0.0
2017-11-09,18.812225,1.1164042,994.02313,-3.0184002,-3.971716,0.0068898103,0.044341,-0.7825970017677834,0.6225286602431057,0,0,0,0,0,0.0
2017-11-10,18.836304,2.178416,998.3588,-2.0181847,-3.0905168,0.0,0.0038369105,-0.7717727365467836,0.6358984534680745,0,0,0,0,0,0.0
2017-11-11,21.80478,5.8618264,997.1215,-0.97590035,-1.9465147,0.0,0.00022400318,-0.7607200913564104,0.6490800741100398,0,0,0,0,0,0.0
2017-11-12,21.819641,6.441345,992.79395,0.84098417,-1.0918832,0.0,0.013405729,-0.7494423368521954,0.6620696215153815,0,0,0,0,0,0.0
2017-11-13,20.897705,6.7010803,989.062,0.20976143,-1.8800496,0.0,0.0,-0.7379428103031386,0.6748632518680403,0,0,0,0,0,0.0
2017-11-14,18.367828,0.69002277,989.143,-2.143957,-2.0304682,0.00038925483,0.016491117,-0.7262249146041543,0.6874571793269664,0,0,0,0,0,0.0
2017-11-15,19.919617,6.401367,990.05005,-1.5447944,-0.41220626,6.8119596e-05,0.019936075,-0.7142921172691032,0.699847677146407,0,0,0,0,0,0.0
2017-11-16,19.981598,5.609731,990.42596,-0.5577762,-0.37257302,0.0,0.0086728055,-0.7021479494046978,0.7120310787787131,0,0,0,0,0,0.0
2017-11-17,20.563263,5.8662515,990.54315,-0.9208944,-0.20759125,9.7313705e-06,0.026432166,-0.6897960046655887,0.7240037789593305,0,0,0,0,0,0.0
2017-11-18,20.78598,6.259562,989.9871,-1.0654182,-0.117512405,2.9194112e-05,0.1755749,-0.6772399381909491,0.7357622347736527,0,0,0,0,0,0.0
2017-11-19,21.371735,6.565867,991.08844,-1.9060811,-0.15068167,0.00011677645,0.046468306,-0.6644834655228552,0.7473029667054296,0,0,0,0,0,0.0
2017-11-20,22.281036,4.7905784,993.07886,-1.8530054,-0.037497897,0.0,0.00062301534,-0.6515303615068021,0.75862255966641,0,0,0,0,0,0.0
2017-11-21,21.804169,2.62618,991.81805,-0.9578816,0.17240739,0.0,0.0,-0.6383844591746642,0.7697176640069211,0,0,0,0,0,0.0
2017-11-22,20.903778,3.1614277,987.47656,-0.4631466,0.92453617,0.0,0.28238183,-0.6250496486104377,0.7805849965070866,0,0,0,0,0,0.0
2017-11-23,21.64267,5.1776733,990.2324,-0.60709476,1.4518989,0.0,0.5681254,-0.6115298757991053,0.7912213413483807,0,0,0,0,0,0.0
2017-11-24,23.14972,5.2276206,991.50244,-0.4014908,0.99063796,0.0,0.27097473,-0.5978291414589552,0.801623551065242,0,0,0,0,0,0.0
2017-11-25,20.314026,6.57369,992.07135,0.34187022,0.30571118,0.007843485,0.82548,-0.5839514998576998,0.8117885474764613,0,0,0,0,0,0.0
2017-11-26,21.725311,9.202484,996.29535,-1.7100201,-1.310916,4.8656853e-05,0.7350908,-0.5699010576127624,0.8217133225960589,0,0,0,0,0,0.0
2017-11-27,19.491821,8.544576,996.7978,-1.6279396,0.39813408,0.28618985,0.9230058,-0.5556819724760489,0.8313949395234058,0,0,0,0,0,0.0
2017-11-28,18.809204,11.125417,988.841,-0.82806844,1.2840666,0.3536964,0.98697144,-0.5412984521036173,0.8408305333122887,0,0,0,0,0,1.0
2017-11-29,19.543152,13.638133,978.6719,3.0886812,-0.5090195,1.7980555,0.683103,-0.5267547528105542,0.8500173118187018,0,0,0,1,1,0.0
2017-11-30,15.331116,1.4344686,985.12573,-0.82799643,-3.9363496,0.0,0.090395756,-0.5120551783114646,0.8589525565270845,0,0,0,0,0,0.0
2017-12-01,14.071472,0.5371399,991.8592,1.429379,-1.7446548,0.0,0.0144777885,-0.4972040784469378,0.8676336233547726,0,0,0,0,0,0.0
2017-12-02,13.223145,-1.4395548,994.5193,-1.9339317,-2.827062,0.0,0.0,-0.4822058478963526,0.8760579434344281,0,0,0,0,0,0.0
2017-12-03,12.729401,-2.1523132,997.7858,-2.771487,-2.876155,0.0,0.024563536,-0.46706492487743034,0.8842230238742036,0,0,0,0,0,0.0
2017-12-04,14.412018,0.21105957,1001.70734,-3.0028398,-1.3712653,0.0,0.0023600261,-0.451785789832884,0.8921264484954345,0,0,0,0,0,0.0
2017-12-05,15.609009,3.0429077,1003.53766,-2.759298,-0.58109343,0.0013429291,0.024084598,-0.4363729641045924,0.8997658785476209,0,0,0,0,0,0.0
2017-12-06,15.567596,3.9403992,1002.51337,-2.0211833,-0.66439354,0.000107045074,0.13357337,-0.42083100859565564,0.9071390534005044,0,0,0,0,0,0.0
2017-12-07,15.886169,3.6371155,1001.16046,-1.1735944,-0.82277554,9.7313705e-06,0.22073759,-0.4051645224207563,0.9142437912130223,0,0,0,0,0,0.0
2017-12-08,16.667023,3.3347473,999.8875,0.49938476,-0.9975485,2.919411e-05,0.17804682,-0.3893781415452015,0.9210779895789526,0,0,0,0,0,0.0
2017-12-09,17.793152,10.067546,997.65704,1.6863066,-1.3221668,0.012388035,0.8332372,-0.37347653741307074,0.9276396261490467,0,0,0,0,0,0.0
2017-12-10,17.597687,10.91331,991.36945,3.361673,1.4213508,0.060110673,0.9376295,-0.3574644155648614,0.9339267592294762,0,0,0,0,0,1.0
2017-12-11,13.965637,7.4382424,974.5905,5.662546,-0.20214666,4.6324825,0.62575835,-0.34134651424503615,0.9399375283564133,0,0,0,1,1,0.0
2017-12-12,13.819183,1.4774271,988.73096,-0.47061005,-3.2844937,9.7313705e-06,0.0088199945,-0.3251276029999093,0.9456701548465688,0,0,0,0,0,0.0
2017-12-13,14.101654,2.272929,998.63135,-0.83275175,-1.310839,0.0,0.013418808,-0.30881248126625377,0.9511229423235357,0,0,0,0,0,0.0
2017-12-14,15.661499,7.058512,995.7547,1.1152421,-0.33994642,0.019929847,0.61175126,-0.29240597695107734,0.9562942772197719,0,0,0,0,0,0.0
2017-12-15,18.362427,12.482819,987.3792,3.7426815,0.68566686,0.17980653,0.9259851,-0.27591294500296043,0.9611826292540837,0,0,0,0,0,0.0
2017-12-16,15.674316,3.0098877,990.6304,-1.5608315,-3.4451492,1.9462741e-05,0.073625214,-0.2593382659754056,0.9657865518844574,0,0,0,0,0,0.0
2017-12-17,14.29361,1.0397238,998.81226,-2.6975725,-2.832999,0.0,0.009149461,-0.2426868445825954,0.9701046827361175,0,0,0,0,0,0.0
2017-12-18,14.438965,1.9287415,1000.5727,-1.8264734,-1.86422,4.8656853e-05,0.288875,-0.22596360824801906,0.974135744004672,0,0,0,0,0,0.0
2017-12-19,16.114136,3.6355896,998.21625,-1.9753453,-1.9802183,0.0010996449,0.06996372,-0.20917350564635637,0.9778785428342386,0,0,0,0,0,0.0
2017-12-20,15.333893,3.8189595,1002.44257,-0.53180504,-0.9748638,0.0,0.10934075,-0.19232150523909483,0.9813319716704275,0,0,0,0,0,0.0
2017-12-21,15.965851,4.0891623,1005.4824,-1.2843484,-0.4026989,0.0,0.0034817026,-0.17541259380427843,0.9844950085880858,0,0,0,0,0,0.0
2017-12-22,16.051727,4.943207,1006.35077,0.05715539,-0.6596929,0.000107045074,0.05321498,-0.15845177496083632,0.9873667175937016,0,0,0,0,0,0.0
2017-12-23,15.923279,6.1390586,1001.92505,-1.3017358,0.3387077,0.0024523053,0.10580341,-0.14144406768794202,0.9899462489023779,0,0,0,0,0,0.0
2017-12-24,17.320404,7.3015137,1000.43475,-2.6461463,0.22707154,0.02187612,0.10134617,-0.12439450483979998,0.9922328391893008,0,0,0,0,0,0.0
2017-12-25,14.653229,8.957336,996.7825,0.5771782,1.7177734,0.3483247,0.7489038,-0.10730813165636247,0.9942258118156161,0,0,0,0,0,0.0
